food_code,serving_size_str,serving_size_unit,serving_size_value,product_weight_str,product_weight_unit,product_weight_value
D220-737000000-0125,100ml,ml,100.0,410g,g,410.0
D220-737000000-0126,100ml,ml,100.0,360g,g,360.0
D220-737000000-0127,100ml,ml,100.0,440g,g,440.0
D220-737000000-0128,100ml,ml,100.0,360g,g,360.0
D220-737000000-0129,100ml,ml,100.0,360g,g,360.0
D220-737000000-0130,100ml,ml,100.0,410g,g,410.0
D220-737000000-0131,100ml,ml,100.0,455g,g,455.0
D220-737000000-0132,100ml,ml,100.0,335g,g,335.0
D220-737000000-0095,100ml,ml,100.0,100g,g,100.0
D220-737000000-0096,100ml,ml,100.0,591g,g,591.0
D220-737000000-0097,100ml,ml,100.0,625g,g,625.0
D220-737000000-0098,100ml,ml,100.0,601g,g,601.0
D220-737000000-0099,100ml,ml,100.0,420g,g,420.0
D220-737000000-0100,100ml,ml,100.0,100g,g,100.0
D220-737000000-0101,100ml,ml,100.0,591g,g,591.0
D220-737000000-0102,100ml,ml,100.0,100g,g,100.0
D220-737000000-0103,100ml,ml,100.0,636g,g,636.0
D220-737000000-0104,100ml,ml,100.0,591g,g,591.0
D220-737000000-0105,100ml,ml,100.0,540g,g,540.0
D220-737000000-0106,100ml,ml,100.0,455g,g,455.0
D220-737000000-0107,100ml,ml,100.0,625g,g,625.0
D220-737000000-0108,100ml,ml,100.0,355g,g,355.0
D220-737000000-0109,100ml,ml,100.0,600g,g,600.0
D220-737000000-0110,100ml,ml,100.0,534g,g,534.0
D220-737000000-0111,100ml,ml,100.0,355g,g,355.0
D220-737000000-0112,100ml,ml,100.0,355g,g,355.0
D220-737000000-0113,100ml,ml,100.0,430g,g,430.0
D202-120000000-0962,100g,g,100.0,1310g,g,1310.0
D202-120000000-0963,100g,g,100.0,942g,g,942.0
D202-120000000-0964,100g,g,100.0,872g,g,872.0
D202-120000000-0965,100g,g,100.0,482g,g,482.0
D202-120000000-0966,100g,g,100.0,498g,g,498.0
D202-120000000-0967,100g,g,100.0,808g,g,808.0
D202-120000000-0968,100g,g,100.0,420g,g,420.0
D202-120000000-0969,100g,g,100.0,904g,g,904.0
D202-120000000-0970,100g,g,100.0,492g,g,492.0
D202-120000000-0971,100g,g,100.0,880g,g,880.0
D202-120000000-0972,100g,g,100.0,850g,g,850.0
D202-120000000-0973,100g,g,100.0,816g,g,816.0
D202-120000000-0974,100g,g,100.0,1624g,g,1624.0
D202-120000000-0975,100g,g,100.0,878g,g,878.0
D202-120000000-0976,100g,g,100.0,655g,g,655.0
D202-120000000-0977,100g,g,100.0,1469g,g,1469.0
D202-120000000-0978,100g,g,100.0,788g,g,788.0
D202-120000000-0979,100g,g,100.0,590g,g,590.0
D220-719000000-0037,100ml,ml,100.0,365g,g,365.0
D202-120000000-0944,100g,g,100.0,498g,g,498.0
D202-120000000-0945,100g,g,100.0,928g,g,928.0
D202-120000000-0946,100g,g,100.0,504g,g,504.0
D202-120000000-0947,100g,g,100.0,800g,g,800.0
D202-120000000-0948,100g,g,100.0,420g,g,420.0
D202-120000000-0949,100g,g,100.0,896g,g,896.0
D202-120000000-0950,100g,g,100.0,492g,g,492.0
D202-120000000-0951,100g,g,100.0,1210g,g,1210.0
D202-120000000-0952,100g,g,100.0,882g,g,882.0
D202-120000000-0953,100g,g,100.0,452g,g,452.0
D202-120000000-0954,100g,g,100.0,608g,g,608.0
D202-120000000-0955,100g,g,100.0,336g,g,336.0
D202-120000000-0956,100g,g,100.0,968g,g,968.0
D202-120000000-0957,100g,g,100.0,558g,g,558.0
D202-120000000-0958,100g,g,100.0,1340g,g,1340.0
D202-120000000-0959,100g,g,100.0,1242g,g,1242.0
D202-120000000-0960,100g,g,100.0,968g,g,968.0
D202-120000000-0961,100g,g,100.0,622g,g,622.0
D202-120000000-0926,100g,g,100.0,773g,g,773.0
D202-120000000-0927,100g,g,100.0,564g,g,564.0
D202-120000000-0928,100g,g,100.0,882g,g,882.0
D202-120000000-0929,100g,g,100.0,738g,g,738.0
D202-120000000-0930,100g,g,100.0,1074g,g,1074.0
D202-120000000-0931,100g,g,100.0,900g,g,900.0
D202-120000000-0932,100g,g,100.0,968g,g,968.0
D202-120000000-0933,100g,g,100.0,552g,g,552.0
D202-120000000-0934,100g,g,100.0,1633g,g,1633.0
D202-120000000-0935,100g,g,100.0,1242g,g,1242.0
D202-120000000-0936,100g,g,100.0,702g,g,702.0
D202-120000000-0937,100g,g,100.0,1715g,g,1715.0
D202-120000000-0938,100g,g,100.0,1322g,g,1322.0
D202-120000000-0939,100g,g,100.0,832g,g,832.0
D202-120000000-0940,100g,g,100.0,438g,g,438.0
D202-120000000-0941,100g,g,100.0,928g,g,928.0
D202-120000000-0942,100g,g,100.0,492g,g,492.0
D202-120000000-0943,100g,g,100.0,936g,g,936.0
D202-120000000-0889,100g,g,100.0,430g,g,430.0
D202-120000000-0890,100g,g,100.0,577g,g,577.0
D202-120000000-0891,100g,g,100.0,1080g,g,1080.0
D202-120000000-0892,100g,g,100.0,770g,g,770.0
D202-120000000-0893,100g,g,100.0,1380g,g,1380.0
D202-120000000-0894,100g,g,100.0,928g,g,928.0
D202-120000000-0895,100g,g,100.0,1080g,g,1080.0
D202-120000000-0896,100g,g,100.0,1161.,.,1161.0
D202-120000000-0897,100g,g,100.0,912g,g,912.0
D202-120000000-0898,100g,g,100.0,1048g,g,1048.0
D202-120000000-0899,100g,g,100.0,576g,g,576.0
D202-120000000-0900,100g,g,100.0,1016g,g,1016.0
D202-120000000-0901,100g,g,100.0,558g,g,558.0
D202-120000000-0902,100g,g,100.0,816g,g,816.0
D202-120000000-0903,100g,g,100.0,474g,g,474.0
D202-120000000-0904,100g,g,100.0,1016g,g,1016.0
D202-120000000-0905,100g,g,100.0,564g,g,564.0
D202-120000000-0906,100g,g,100.0,1088g,g,1088.0
D202-120000000-0907,100g,g,100.0,1106g,g,1106.0
D202-120000000-0871,100g,g,100.0,1140g,g,1140.0
D202-120000000-0872,100g,g,100.0,760g,g,760.0
D202-120000000-0873,100g,g,100.0,930g,g,930.0
D202-120000000-0874,100g,g,100.0,660g,g,660.0
D202-120000000-0875,100g,g,100.0,950g,g,950.0
D202-120000000-0876,100g,g,100.0,640g,g,640.0
D202-120000000-0877,100g,g,100.0,740g,g,740.0
D202-120000000-0878,100g,g,100.0,540g,g,540.0
D202-120000000-0879,100g,g,100.0,1254g,g,1254.0
D202-120000000-0880,100g,g,100.0,761g,g,761.0
D202-120000000-0881,100g,g,100.0,1134g,g,1134.0
D202-120000000-0882,100g,g,100.0,679g,g,679.0
D202-120000000-0883,100g,g,100.0,1004g,g,1004.0
D202-120000000-0884,100g,g,100.0,800g,g,800.0
D202-120000000-0885,100g,g,100.0,574g,g,574.0
D202-120000000-0886,100g,g,100.0,1047g,g,1047.0
D202-120000000-0887,100g,g,100.0,778g,g,778.0
D202-120000000-0888,100g,g,100.0,1331g,g,1331.0
D220-719000000-0054,100ml,ml,100.0,473g,g,473.0
D202-120000000-0852,100g,g,100.0,762g,g,762.0
D202-120000000-0853,100g,g,100.0,526g,g,526.0
D202-120000000-0854,100g,g,100.0,1172g,g,1172.0
D202-120000000-0855,100g,g,100.0,748g,g,748.0
D202-120000000-0856,100g,g,100.0,753g,g,753.0
D202-120000000-0857,100g,g,100.0,1224g,g,1224.0
D202-120000000-0858,100g,g,100.0,1134g,g,1134.0
D202-120000000-0859,100g,g,100.0,759g,g,759.0
D202-120000000-0860,100g,g,100.0,679g,g,679.0
D202-120000000-0861,100g,g,100.0,686g,g,686.0
D202-120000000-0862,100g,g,100.0,520g,g,520.0
D202-120000000-0863,100g,g,100.0,1154g,g,1154.0
D202-120000000-0864,100g,g,100.0,779g,g,779.0
D202-120000000-0865,100g,g,100.0,940g,g,940.0
D202-120000000-0866,100g,g,100.0,706g,g,706.0
D202-120000000-0867,100g,g,100.0,1127g,g,1127.0
D202-120000000-0868,100g,g,100.0,1179g,g,1179.0
D202-120000000-0869,100g,g,100.0,904g,g,904.0
D202-120000000-0870,100g,g,100.0,978g,g,978.0
D202-120000000-0834,100g,g,100.0,594g,g,594.0
D202-120000000-0835,100g,g,100.0,1255.,.,1255.0
D202-120000000-0836,100g,g,100.0,812g,g,812.0
D202-120000000-0837,100g,g,100.0,1092g,g,1092.0
D202-120000000-0838,100g,g,100.0,703g,g,703.0
D202-120000000-0839,100g,g,100.0,1255.,.,1255.0
D202-120000000-0840,100g,g,100.0,812g,g,812.0
D202-120000000-0841,100g,g,100.0,1214.,.,1214.0
D202-120000000-0842,100g,g,100.0,799g,g,799.0
D202-120000000-0843,100g,g,100.0,1301.,.,1301.0
D202-120000000-0844,100g,g,100.0,840g,g,840.0
D202-120000000-0845,100g,g,100.0,790g,g,790.0
D202-120000000-0846,100g,g,100.0,1242g,g,1242.0
D202-120000000-0847,100g,g,100.0,793g,g,793.0
D202-120000000-0848,100g,g,100.0,1152g,g,1152.0
D202-120000000-0849,100g,g,100.0,728g,g,728.0
D202-120000000-0850,100g,g,100.0,1052g,g,1052.0
D202-120000000-0851,100g,g,100.0,648g,g,648.0
D220-719000000-0053,100ml,ml,100.0,473g,g,473.0
D202-120000000-0814,100g,g,100.0,963g,g,963.0
D202-120000000-0815,100g,g,100.0,1203g,g,1203.0
D202-120000000-0816,100g,g,100.0,1280g,g,1280.0
D202-120000000-0817,100g,g,100.0,939g,g,939.0
D202-120000000-0818,100g,g,100.0,807g,g,807.0
D202-120000000-0819,100g,g,100.0,992g,g,992.0
D202-120000000-0820,100g,g,100.0,1220g,g,1220.0
D202-120000000-0821,100g,g,100.0,916g,g,916.0
D202-120000000-0822,100g,g,100.0,478g,g,478.0
D202-120000000-0823,100g,g,100.0,2972g,g,2972.0
D202-120000000-0824,100g,g,100.0,1114g,g,1114.0
D202-120000000-0825,100g,g,100.0,1190g,g,1190.0
D202-120000000-0826,100g,g,100.0,905g,g,905.0
D202-120000000-0827,100g,g,100.0,870g,g,870.0
D202-120000000-0828,100g,g,100.0,540g,g,540.0
D202-120000000-0829,100g,g,100.0,660g,g,660.0
D202-120000000-0830,100g,g,100.0,440g,g,440.0
D202-120000000-0832,100g,g,100.0,1131g,g,1131.0
D202-120000000-0833,100g,g,100.0,976g,g,976.0
D202-120000000-0795,100g,g,100.0,780g,g,780.0
D202-120000000-0796,100g,g,100.0,490g,g,490.0
D202-120000000-0797,100g,g,100.0,860g,g,860.0
D202-120000000-0798,100g,g,100.0,554g,g,554.0
D202-120000000-0799,100g,g,100.0,650g,g,650.0
D202-120000000-0800,100g,g,100.0,454g,g,454.0
D202-120000000-0801,100g,g,100.0,872g,g,872.0
D202-120000000-0802,100g,g,100.0,720g,g,720.0
D202-120000000-0803,100g,g,100.0,1029g,g,1029.0
D202-120000000-0804,100g,g,100.0,1175g,g,1175.0
D202-120000000-0805,100g,g,100.0,952g,g,952.0
D202-120000000-0806,100g,g,100.0,1355g,g,1355.0
D202-120000000-0807,100g,g,100.0,720g,g,720.0
D202-120000000-0809,100g,g,100.0,927g,g,927.0
D202-120000000-0810,100g,g,100.0,1156g,g,1156.0
D202-120000000-0811,100g,g,100.0,1017g,g,1017.0
D202-120000000-0812,100g,g,100.0,1285g,g,1285.0
D202-120000000-0813,100g,g,100.0,720g,g,720.0
D220-719000000-0052,100ml,ml,100.0,500g,g,500.0
D202-120000000-0776,100g,g,100.0,978.8g,g,978.8
D202-120000000-0777,100g,g,100.0,619g,g,619.0
D202-120000000-0778,100g,g,100.0,1008g,g,1008.0
D202-120000000-0779,100g,g,100.0,588g,g,588.0
D202-120000000-0780,100g,g,100.0,912g,g,912.0
D202-120000000-0781,100g,g,100.0,522g,g,522.0
D202-120000000-0782,100g,g,100.0,848g,g,848.0
D202-120000000-0783,100g,g,100.0,450g,g,450.0
D202-120000000-0784,100g,g,100.0,944g,g,944.0
D202-120000000-0785,100g,g,100.0,516g,g,516.0
D202-120000000-0786,100g,g,100.0,301g,g,301.0
D202-120000000-0787,100g,g,100.0,1110g,g,1110.0
D202-120000000-0788,100g,g,100.0,1540g,g,1540.0
D202-120000000-0789,100g,g,100.0,715g,g,715.0
D202-120000000-0790,100g,g,100.0,1040g,g,1040.0
D202-120000000-0791,100g,g,100.0,770g,g,770.0
D202-120000000-0792,100g,g,100.0,1028g,g,1028.0
D202-120000000-0793,100g,g,100.0,990g,g,990.0
D202-120000000-0794,100g,g,100.0,590g,g,590.0
D202-120000000-0757,100g,g,100.0,875g,g,875.0
D202-120000000-0758,100g,g,100.0,840g,g,840.0
D202-120000000-0759,100g,g,100.0,444g,g,444.0
D202-120000000-0760,100g,g,100.0,936g,g,936.0
D202-120000000-0761,100g,g,100.0,516g,g,516.0
D202-120000000-0762,100g,g,100.0,1310g,g,1310.0
D202-120000000-0763,100g,g,100.0,664g,g,664.0
D202-120000000-0764,100g,g,100.0,490g,g,490.0
D202-120000000-0765,100g,g,100.0,648g,g,648.0
D202-120000000-0766,100g,g,100.0,360g,g,360.0
D202-120000000-0767,100g,g,100.0,573g,g,573.0
D202-120000000-0768,100g,g,100.0,400g,g,400.0
D202-120000000-0769,100g,g,100.0,856g,g,856.0
D202-120000000-0770,100g,g,100.0,523g,g,523.0
D202-120000000-0771,100g,g,100.0,1008g,g,1008.0
D202-120000000-0772,100g,g,100.0,582g,g,582.0
D202-120000000-0773,100g,g,100.0,1530g,g,1530.0
D202-120000000-0774,100g,g,100.0,784g,g,784.0
D202-120000000-0775,100g,g,100.0,590g,g,590.0
D202-120000000-0739,100g,g,100.0,550g,g,550.0
D202-120000000-0740,100g,g,100.0,1060g,g,1060.0
D202-120000000-0741,100g,g,100.0,1008g,g,1008.0
D202-120000000-0742,100g,g,100.0,576g,g,576.0
D202-120000000-0743,100g,g,100.0,1645g,g,1645.0
D202-120000000-0744,100g,g,100.0,854g,g,854.0
D202-120000000-0745,100g,g,100.0,635g,g,635.0
D202-120000000-0746,100g,g,100.0,1490g,g,1490.0
D202-120000000-0747,100g,g,100.0,764g,g,764.0
D202-120000000-0748,100g,g,100.0,570g,g,570.0
D202-120000000-0749,100g,g,100.0,872g,g,872.0
D202-120000000-0750,100g,g,100.0,462g,g,462.0
D202-120000000-0751,100g,g,100.0,968g,g,968.0
D202-120000000-0752,100g,g,100.0,516g,g,516.0
D202-120000000-0753,100g,g,100.0,976g,g,976.0
D202-120000000-0754,100g,g,100.0,522g,g,522.0
D202-120000000-0755,100g,g,100.0,968g,g,968.0
D202-120000000-0756,100g,g,100.0,528g,g,528.0
D220-719000000-0066,100ml,ml,100.0,473g,g,473.0
D202-120000000-0720,100g,g,100.0,1032g,g,1032.0
D202-120000000-0721,100g,g,100.0,815g,g,815.0
D202-120000000-0722,100g,g,100.0,1088g,g,1088.0
D202-120000000-0723,100g,g,100.0,952g,g,952.0
D202-120000000-0724,100g,g,100.0,1130g,g,1130.0
D202-120000000-0725,100g,g,100.0,600g,g,600.0
D202-120000000-0726,100g,g,100.0,840g,g,840.0
D202-120000000-0727,100g,g,100.0,804g,g,804.0
D202-120000000-0728,100g,g,100.0,730g,g,730.0
D202-120000000-0729,100g,g,100.0,775g,g,775.0
D202-120000000-0730,100g,g,100.0,710g,g,710.0
D202-120000000-0731,100g,g,100.0,960g,g,960.0
D202-120000000-0732,100g,g,100.0,755g,g,755.0
D202-120000000-0733,100g,g,100.0,914g,g,914.0
D202-120000000-0734,100g,g,100.0,1080g,g,1080.0
D202-120000000-0735,100g,g,100.0,949g,g,949.0
D202-120000000-0736,100g,g,100.0,495g,g,495.0
D202-120000000-0737,100g,g,100.0,571g,g,571.0
D202-120000000-0738,100g,g,100.0,547.6g,g,547.6
D202-120000000-0700,100g,g,100.0,902g,g,902.0
D202-120000000-0701,100g,g,100.0,1118g,g,1118.0
D202-120000000-0702,100g,g,100.0,1070g,g,1070.0
D202-120000000-0703,100g,g,100.0,1338g,g,1338.0
D202-120000000-0704,100g,g,100.0,865g,g,865.0
D202-120000000-0705,100g,g,100.0,620g,g,620.0
D202-120000000-0706,100g,g,100.0,590g,g,590.0
D202-120000000-0707,100g,g,100.0,333g,g,333.0
D202-120000000-0709,100g,g,100.0,800g,g,800.0
D202-120000000-0710,100g,g,100.0,1032g,g,1032.0
D202-120000000-0711,100g,g,100.0,1152g,g,1152.0
D202-120000000-0712,100g,g,100.0,920g,g,920.0
D202-120000000-0713,100g,g,100.0,540g,g,540.0
D202-120000000-0714,100g,g,100.0,710g,g,710.0
D202-120000000-0715,100g,g,100.0,440g,g,440.0
D202-120000000-0716,100g,g,100.0,990g,g,990.0
D202-120000000-0717,100g,g,100.0,730g,g,730.0
D202-120000000-0718,100g,g,100.0,775g,g,775.0
D202-120000000-0719,100g,g,100.0,267g,g,267.0
D202-120000000-0681,100g,g,100.0,950g,g,950.0
D202-120000000-0682,100g,g,100.0,548g,g,548.0
D202-120000000-0683,100g,g,100.0,1158g,g,1158.0
D202-120000000-0684,100g,g,100.0,780g,g,780.0
D202-120000000-0685,100g,g,100.0,770g,g,770.0
D202-120000000-0686,100g,g,100.0,690g,g,690.0
D202-120000000-0687,100g,g,100.0,1020g,g,1020.0
D202-120000000-0688,100g,g,100.0,790g,g,790.0
D202-120000000-0690,100g,g,100.0,575g,g,575.0
D202-120000000-0691,100g,g,100.0,507.4g,g,507.4
D202-120000000-0692,100g,g,100.0,610g,g,610.0
D202-120000000-0693,100g,g,100.0,800g,g,800.0
D202-120000000-0694,100g,g,100.0,940g,g,940.0
D202-120000000-0695,100g,g,100.0,530g,g,530.0
D202-120000000-0696,100g,g,100.0,730g,g,730.0
D202-120000000-0697,100g,g,100.0,430g,g,430.0
D202-120000000-0698,100g,g,100.0,711g,g,711.0
D202-120000000-0699,100g,g,100.0,578g,g,578.0
D220-719000000-0065,100ml,ml,100.0,473g,g,473.0
D202-120000000-0663,100g,g,100.0,612g,g,612.0
D202-120000000-0664,100g,g,100.0,1200g,g,1200.0
D202-120000000-0665,100g,g,100.0,678g,g,678.0
D202-120000000-0666,100g,g,100.0,135g,g,135.0
D202-120000000-0667,100g,g,100.0,950g,g,950.0
D202-120000000-0668,100g,g,100.0,584g,g,584.0
D202-120000000-0669,100g,g,100.0,1251g,g,1251.0
D202-120000000-0670,100g,g,100.0,753g,g,753.0
D202-120000000-0671,100g,g,100.0,1170g,g,1170.0
D202-120000000-0672,100g,g,100.0,664g,g,664.0
D202-120000000-0673,100g,g,100.0,960g,g,960.0
D202-120000000-0674,100g,g,100.0,564g,g,564.0
D202-120000000-0675,100g,g,100.0,909g,g,909.0
D202-120000000-0676,100g,g,100.0,504g,g,504.0
D202-120000000-0677,100g,g,100.0,996g,g,996.0
D202-120000000-0678,100g,g,100.0,560.2g,g,560.2
D202-120000000-0679,100g,g,100.0,1160g,g,1160.0
D202-120000000-0680,100g,g,100.0,648g,g,648.0
D220-719000000-0064,100ml,ml,100.0,473g,g,473.0
D202-120000000-0645,100g,g,100.0,678g,g,678.0
D202-120000000-0646,100g,g,100.0,1232g,g,1232.0
D202-120000000-0647,100g,g,100.0,684g,g,684.0
D202-120000000-0648,100g,g,100.0,1232g,g,1232.0
D202-120000000-0649,100g,g,100.0,690g,g,690.0
D202-120000000-0650,100g,g,100.0,1104g,g,1104.0
D202-120000000-0651,100g,g,100.0,606g,g,606.0
D202-120000000-0652,100g,g,100.0,1200g,g,1200.0
D202-120000000-0653,100g,g,100.0,672g,g,672.0
D202-120000000-0654,100g,g,100.0,904g,g,904.0
D202-120000000-0655,100g,g,100.0,522g,g,522.0
D202-120000000-0656,100g,g,100.0,1272g,g,1272.0
D202-120000000-0657,100g,g,100.0,744g,g,744.0
D202-120000000-0658,100g,g,100.0,1264g,g,1264.0
D202-120000000-0659,100g,g,100.0,750g,g,750.0
D202-120000000-0660,100g,g,100.0,1168g,g,1168.0
D202-120000000-0661,100g,g,100.0,684g,g,684.0
D202-120000000-0662,100g,g,100.0,1112g,g,1112.0
D202-120000000-0627,100g,g,100.0,588g,g,588.0
D202-120000000-0628,100g,g,100.0,752g,g,752.0
D202-120000000-0629,100g,g,100.0,432g,g,432.0
D202-120000000-0630,100g,g,100.0,1120g,g,1120.0
D202-120000000-0631,100g,g,100.0,654g,g,654.0
D202-120000000-0632,100g,g,100.0,1112g,g,1112.0
D202-120000000-0633,100g,g,100.0,660g,g,660.0
D202-120000000-0634,100g,g,100.0,1024g,g,1024.0
D202-120000000-0635,100g,g,100.0,594g,g,594.0
D202-120000000-0636,100g,g,100.0,960g,g,960.0
D202-120000000-0637,100g,g,100.0,522g,g,522.0
D202-120000000-0638,100g,g,100.0,1048g,g,1048.0
D202-120000000-0639,100g,g,100.0,588g,g,588.0
D202-120000000-0640,100g,g,100.0,1264g,g,1264.0
D202-120000000-0641,100g,g,100.0,738g,g,738.0
D202-120000000-0642,100g,g,100.0,1136g,g,1136.0
D202-120000000-0643,100g,g,100.0,624g,g,624.0
D202-120000000-0644,100g,g,100.0,1232g,g,1232.0
D220-719000000-0063,100ml,ml,100.0,500g,g,500.0
D202-120000000-0609,100g,g,100.0,1625g,g,1625.0
D202-120000000-0610,100g,g,100.0,1208g,g,1208.0
D202-120000000-0611,100g,g,100.0,702g,g,702.0
D202-120000000-0612,100g,g,100.0,1713g,g,1713.0
D202-120000000-0613,100g,g,100.0,1240g,g,1240.0
D202-120000000-0614,100g,g,100.0,697g,g,697.0
D202-120000000-0615,100g,g,100.0,1112g,g,1112.0
D202-120000000-0616,100g,g,100.0,648g,g,648.0
D202-120000000-0617,100g,g,100.0,984g,g,984.0
D202-120000000-0618,100g,g,100.0,534g,g,534.0
D202-120000000-0619,100g,g,100.0,1080g,g,1080.0
D202-120000000-0620,100g,g,100.0,594g,g,594.0
D202-120000000-0621,100g,g,100.0,1088g,g,1088.0
D202-120000000-0622,100g,g,100.0,594g,g,594.0
D202-120000000-0623,100g,g,100.0,1080g,g,1080.0
D202-120000000-0624,100g,g,100.0,600g,g,600.0
D202-120000000-0625,100g,g,100.0,952g,g,952.0
D202-120000000-0626,100g,g,100.0,1048g,g,1048.0
D202-120000000-0589,100g,g,100.0,821g,g,821.0
D202-120000000-0590,100g,g,100.0,940g,g,940.0
D202-120000000-0591,100g,g,100.0,961g,g,961.0
D202-120000000-0592,100g,g,100.0,712g,g,712.0
D202-120000000-0593,100g,g,100.0,1139g,g,1139.0
D202-120000000-0594,100g,g,100.0,912g,g,912.0
D202-120000000-0596,100g,g,100.0,980g,g,980.0
D202-120000000-0597,100g,g,100.0,998g,g,998.0
D202-120000000-0598,100g,g,100.0,815g,g,815.0
D202-120000000-0599,100g,g,100.0,908g,g,908.0
D202-120000000-0600,100g,g,100.0,750g,g,750.0
D202-120000000-0601,100g,g,100.0,808g,g,808.0
D202-120000000-0602,100g,g,100.0,670g,g,670.0
D202-120000000-0603,100g,g,100.0,593g,g,593.0
D202-120000000-0604,100g,g,100.0,437g,g,437.0
D202-120000000-0605,100g,g,100.0,928g,g,928.0
D202-120000000-0606,100g,g,100.0,770g,g,770.0
D202-120000000-0607,100g,g,100.0,1168g,g,1168.0
D202-120000000-0608,100g,g,100.0,672.4g,g,672.4
D202-120000000-0570,100g,g,100.0,909g,g,909.0
D202-120000000-0571,100g,g,100.0,1212g,g,1212.0
D202-120000000-0572,100g,g,100.0,800g,g,800.0
D202-120000000-0573,100g,g,100.0,1375.,.,1375.0
D202-120000000-0574,100g,g,100.0,909g,g,909.0
D202-120000000-0575,100g,g,100.0,1334.,.,1334.0
D202-120000000-0576,100g,g,100.0,896g,g,896.0
D202-120000000-0577,100g,g,100.0,1421.,.,1421.0
D202-120000000-0578,100g,g,100.0,937g,g,937.0
D202-120000000-0579,100g,g,100.0,720g,g,720.0
D202-120000000-0580,100g,g,100.0,841g,g,841.0
D202-120000000-0581,100g,g,100.0,518g,g,518.0
D202-120000000-0582,100g,g,100.0,1200g,g,1200.0
D202-120000000-0583,100g,g,100.0,738g,g,738.0
D202-120000000-0584,100g,g,100.0,1010g,g,1010.0
D202-120000000-0585,100g,g,100.0,1433g,g,1433.0
D202-120000000-0586,100g,g,100.0,656g,g,656.0
D202-120000000-0587,100g,g,100.0,776g,g,776.0
D202-120000000-0588,100g,g,100.0,1040g,g,1040.0
D202-120000000-0551,100g,g,100.0,712g,g,712.0
D202-120000000-0552,100g,g,100.0,841g,g,841.0
D202-120000000-0553,100g,g,100.0,478g,g,478.0
D202-120000000-0554,100g,g,100.0,180g,g,180.0
D202-120000000-0555,100g,g,100.0,1015g,g,1015.0
D202-120000000-0556,100g,g,100.0,605g,g,605.0
D202-120000000-0557,100g,g,100.0,995g,g,995.0
D202-120000000-0558,100g,g,100.0,1070g,g,1070.0
D202-120000000-0559,100g,g,100.0,864g,g,864.0
D202-120000000-0560,100g,g,100.0,920g,g,920.0
D202-120000000-0561,100g,g,100.0,703g,g,703.0
D202-120000000-0562,100g,g,100.0,896g,g,896.0
D202-120000000-0563,100g,g,100.0,840g,g,840.0
D202-120000000-0564,100g,g,100.0,1030g,g,1030.0
D202-120000000-0565,100g,g,100.0,1097g,g,1097.0
D202-120000000-0566,100g,g,100.0,1020g,g,1020.0
D202-120000000-0567,100g,g,100.0,650g,g,650.0
D202-120000000-0568,100g,g,100.0,950g,g,950.0
D202-120000000-0569,100g,g,100.0,1375.,.,1375.0
D202-120000000-0533,100g,g,100.0,432g,g,432.0
D202-120000000-0534,100g,g,100.0,946g,g,946.0
D202-120000000-0535,100g,g,100.0,610g,g,610.0
D202-120000000-0536,100g,g,100.0,946g,g,946.0
D202-120000000-0537,100g,g,100.0,610g,g,610.0
D202-120000000-0538,100g,g,100.0,946g,g,946.0
D202-120000000-0539,100g,g,100.0,610g,g,610.0
D202-120000000-0540,100g,g,100.0,946g,g,946.0
D202-120000000-0541,100g,g,100.0,610g,g,610.0
D202-120000000-0542,100g,g,100.0,925g,g,925.0
D202-120000000-0543,100g,g,100.0,687g,g,687.0
D202-120000000-0544,100g,g,100.0,1175g,g,1175.0
D202-120000000-0545,100g,g,100.0,380g,g,380.0
D202-120000000-0546,100g,g,100.0,657g,g,657.0
D202-120000000-0547,100g,g,100.0,404g,g,404.0
D202-120000000-0548,100g,g,100.0,897g,g,897.0
D202-120000000-0549,100g,g,100.0,840g,g,840.0
D202-120000000-0550,100g,g,100.0,1157g,g,1157.0
D220-719000000-0075,100ml,ml,100.0,100g,g,100.0
D202-120000000-0514,100g,g,100.0,324g,g,324.0
D202-120000000-0515,100g,g,100.0,1388g,g,1388.0
D202-120000000-0516,100g,g,100.0,973g,g,973.0
D202-120000000-0517,100g,g,100.0,268g,g,268.0
D202-120000000-0518,100g,g,100.0,1050g,g,1050.0
D202-120000000-0519,100g,g,100.0,938g,g,938.0
D202-120000000-0520,100g,g,100.0,360g,g,360.0
D202-120000000-0521,100g,g,100.0,928g,g,928.0
D202-120000000-0522,100g,g,100.0,790g,g,790.0
D202-120000000-0523,100g,g,100.0,1087g,g,1087.0
D202-120000000-0524,100g,g,100.0,810g,g,810.0
D202-120000000-0525,100g,g,100.0,730g,g,730.0
D202-120000000-0526,100g,g,100.0,1030g,g,1030.0
D202-120000000-0527,100g,g,100.0,1334g,g,1334.0
D202-120000000-0528,100g,g,100.0,334g,g,334.0
D202-120000000-0529,100g,g,100.0,1492g,g,1492.0
D202-120000000-0530,100g,g,100.0,785g,g,785.0
D202-120000000-0531,100g,g,100.0,946g,g,946.0
D202-120000000-0532,100g,g,100.0,610g,g,610.0
D202-120000000-0496,100g,g,100.0,690g,g,690.0
D202-120000000-0497,100g,g,100.0,840g,g,840.0
